날짜,시도지역코드,발생건수(건)
20140402,29,12231
20140402,30,15011
20140402,31,11419
20140402,41,108712
20140402,42,11262
20140402,43,12248
20140402,44,19189
20140402,45,15699
20140402,46,16084
20140402,47,21976
20140402,48,28298
20140402,49,4874
20140402,99,437100
20140403,11,83171
20140403,26,32535
20140403,27,22779
20140403,28,25858
20140403,29,13492
20140403,30,14883
20140403,31,11832
20140403,41,112676
20140403,42,11745
20140403,43,12533
20140403,44,19256
20140403,45,16626
20140403,46,16999
20140403,47,22876
20140403,48,30120
20140403,49,5260
20140403,99,452871
20140404,11,92307
20140404,26,34656
20140404,27,23569
20140404,28,27142
20140404,29,13959
20140404,30,16594
20140404,31,12552
20140404,41,121418
20140404,42,13091
20140404,43,14157
20140404,44,21594
20140404,45,18708
20140404,46,17983
20140404,47,25088
20140404,48,32464
20140404,49,5677
20140404,99,491258
20140405,11,88074
20140405,26,33317
20140405,27,24097
20140405,28,27587
20140405,29,14596
20140405,30,17023
20140405,31,12529
20140405,41,120317
20140405,42,11516
20140405,43,13280
20140405,44,20096
20140405,45,16890
20140405,46,17072
20140405,47,22771
20140405,48,30976
20140405,49,5187
20140405,99,475597
20140406,11,10577
20140406,26,5549
20140406,27,3692
20140406,28,5785
20140406,29,3109
20140406,30,4409
20140406,31,2999
20140406,41,25480
20140406,42,1899
20140406,43,3683
20140406,44,4495
20140406,45,3547
20140406,46,5474
20140406,47,3847
20140406,48,5431
20140406,49,1941
20140406,99,91977
20140407,11,125053
20140407,26,49488
20140407,27,33189
20140407,28,38449
20140407,29,19653
20140407,30,22803
20140407,31,17987
20140407,41,168892
20140407,42,17296
20140407,43,18856
20140407,44,29908
20140407,45,25432
20140407,46,24744
20140407,47,35656
20140407,48,46948
20140407,49,7882
20140407,99,682603
20140408,11,83495
20140408,26,34108
20140408,27,23294
20140408,28,25432
20140408,29,13948
20140408,30,15576
20140408,31,12498
20140408,41,113819
20140408,42,11649
20140408,43,13151
20140408,44,20592
20140408,45,17510
20140408,46,17706
20140408,47,23947
20140408,48,32212
20140408,49,5670
20140408,99,464833
20140409,11,81537
20140409,26,33076
20140409,27,21814
20140409,28,25353
20140409,29,12626
20140409,30,15138
20140409,31,12362
20140409,41,108581
20140409,42,10945
20140409,43,12443
20140409,44,19607
20140409,45,16722
20140409,46,17005
20140409,47,22550
20140409,48,30710
20140409,49,5089
20140409,99,445765
20140410,11,81302
20140410,26,33616
20140410,27,22850
20140410,28,25564
20140410,29,13181
20140410,30,15184
20140410,31,12455
20140410,41,111971
20140410,42,11572
20140410,43,12861
20140410,44,19920
20140410,45,16653
20140410,46,16750
20140410,47,23787
20140410,48,31369
20140410,49,5141
20140410,99,454424
20140411,11,87969
20140411,26,35601
20140411,27,24103
20140411,28,26221
20140411,29,13353
20140411,30,15742
20140411,31,13058
20140411,41,116269
20140411,42,12322
20140411,43,13353
20140411,44,20594
20140411,45,17761
20140411,46,17122
20140411,47,25015
20140411,48,32477
20140411,49,5397
20140411,99,476618
20140412,11,82865
20140412,26,32791
20140412,27,23571
20140412,28,26612
20140412,29,13984
20140412,30,15668
20140412,31,12912
20140412,41,114276
20140412,42,11040
20140412,43,12477
20140412,44,19135
20140412,45,15915
20140412,46,16042
20140412,47,22707
20140412,48,30583
20140412,49,5013
20140412,99,455876
20140413,11,9023
20140413,26,4330
20140413,27,3406
20140413,28,4629
20140413,29,3121
20140413,30,4205
20140413,31,2849
20140413,41,22330
20140413,42,1652
20140413,43,3329
20140413,44,4579
20140413,45,3433
20140413,46,5080
20140413,47,3789
20140413,48,4609
20140413,49,1831
20140413,99,82243
20140414,11,115900
20140414,26,45650
20140414,27,30893
20140414,28,36566
20140414,29,18091
20140414,30,20694
20140414,31,17059
20140414,41,157371
20140414,42,16267
20140414,43,17382
20140414,44,27501
20140414,45,23530
20140414,46,22278
20140414,47,33561
20140414,48,43333
20140414,49,7032
20140414,99,633452
20140415,11,81261
20140415,26,32242
20140415,27,22476
20140415,28,25610
20140415,29,13244
20140415,30,14850
20140415,31,12316
20140415,41,110421
20140415,42,10993
20140415,43,12873
20140415,44,19772
20140415,45,16301
20140415,46,16494
20140415,47,23668
20140415,48,30036
20140415,49,5341
20140415,99,448163
20140416,11,81371
20140416,26,31952
20140416,27,21928
20140416,28,24980
20140416,29,12625
20140416,30,14920
20140416,31,12350
20140416,41,107388
20140416,42,10717
20140416,43,12351
20140416,44,19116
20140416,45,15979
20140416,46,15913
20140416,47,23011
20140416,48,29888
20140416,49,5310
20140416,99,440029
20140417,11,79886
20140417,26,30610
20140417,27,21425
20140417,28,24734
20140417,29,12425
20140417,30,14288
20140417,31,11968
20140417,41,109178
20140417,42,10959
20140417,43,12222
20140417,44,19023
20140417,45,15931
20140417,46,16110
20140417,47,23013
20140417,48,28377
20140417,49,5256
20140417,99,435657
20140418,11,87445
20140418,26,34351
20140418,27,23543
20140418,28,26428
20140418,29,13219
20140418,30,15256
20140418,31,12971
20140418,41,115720
20140418,42,11964
20140418,43,13054
20140418,44,20727
20140418,45,17902
20140418,46,16612
20140418,47,25017
20140418,48,32184
20140418,49,5429
20140418,99,472074
20140419,11,86816
20140419,26,32921
20140419,27,24112
20140419,28,27300
20140419,29,13528
20140419,30,15927
20140419,31,12844
20140419,41,119415
20140419,42,10847
20140419,43,13166
20140419,44,19691
20140419,45,15969
20140419,46,15999
20140419,47,23263
20140419,48,30560
20140419,49,4694
20140419,99,467306
20140420,11,10716
20140420,26,5241
20140420,27,3468
20140420,28,5936
20140420,29,2818
20140420,30,4127
20140420,31,2948
20140420,41,25102
20140420,42,1782
20140420,43,3269
20140420,44,4525
20140420,45,3461
20140420,46,4976
20140420,47,3723
20140420,48,5315
20140420,49,1889
20140420,99,89354
20140421,11,127633
20140421,26,45140
20140421,27,31291
20140421,28,39023
20140421,29,18220
20140421,30,21501
20140421,31,17789
20140421,41,171366
20140421,42,16300
20140421,43,18603
20140421,44,29958
20140421,45,24281
20140421,46,22828
20140421,47,34129
20140421,48,44237
20140421,49,6684
20140421,99,669370
20140422,11,87342
20140422,26,32538
20140422,27,23109
20140422,28,26852
20140422,29,13483
20140422,30,15266
20140422,31,12796
20140422,41,119220
20140422,42,11910
20140422,43,13659
20140422,44,20947
20140422,45,17127
20140422,46,17440
20140422,47,24530
20140422,48,31190
20140422,49,5349
20140422,99,473010
20140423,11,86625
20140423,26,32017
20140423,27,22127
20140423,28,26047
20140423,29,13109
20140423,30,14987
20140423,31,12805
20140423,41,114053
20140423,42,11075
20140423,43,13196
20140423,44,20175
20140423,45,16499
20140423,46,16865
20140423,47,23537
20140423,48,29987
20140423,49,5068
20140423,99,458425
20140424,11,85656
20140424,26,32508
20140424,27,22367
20140424,28,25887
20140424,29,12920
20140424,30,14926
20140424,31,12746
20140424,41,116596
20140424,42,11562
20140424,43,13148
20140424,44,20377
20140424,45,16924
20140424,46,17423
20140424,47,24762
20140424,48,30861
20140424,49,5086
20140424,99,464000
20140425,11,92075
20140425,26,34009
20140425,27,23569
20140425,28,26958
20140425,29,13578
20140425,30,15146
20140425,31,13040
20140425,41,120819
20140425,42,12376
20140425,43,13584
20140425,44,20847
20140425,45,17668
20140425,46,17515
20140425,47,25164
20140425,48,32112
20140425,49,5235
20140425,99,483946
20140426,11,90484
20140426,26,32735
20140426,27,24686
20140426,28,27755
20140426,29,14133
20140426,30,16304
20140426,31,12947
20140426,41,122733
20140426,42,11618
20140426,43,13231
20140426,44,20028
20140426,45,16583
20140426,46,16919
20140426,47,23756
20140426,48,30901
20140426,49,5159
20140426,99,480216
20140427,11,9406
20140427,26,4255
20140427,27,3388
20140427,28,4716
20140427,29,3003
20140427,30,3997
20140427,31,2698
20140427,41,23296
20140427,42,1571
20140427,43,3278
20140427,44,4644
20140427,45,3270
20140427,46,5083
20140427,47,3888
20140427,48,4247
20140427,49,1800
20140427,99,82598
20140428,11,113680
20140428,26,37886
20140428,27,28587
20140428,28,33997
20140428,29,17636
20140428,30,19428
20140428,31,15144
20140428,41,151259
20140428,42,16068
20140428,43,17221
20140428,44,27087
20140428,45,23966
20140428,46,22883
20140428,47,32156
20140428,48,38975
20140428,49,7227
20140428,99,603550
20140429,11,79940
20140429,26,30940
20140429,27,18652
20140429,28,24920
20140429,29,12156
20140429,30,13030
20140429,31,12130
20140429,41,109301
20140429,42,10629
20140429,43,12625
20140429,44,19155
20140429,45,16009
20140429,46,16844
20140429,47,20937
20140429,48,28699
20140429,49,5208
20140429,99,431387
20140430,11,76882
20140430,26,28398
20140430,27,19356
20140430,28,22723
20140430,29,11391
20140430,30,12300
20140430,31,10762
20140430,41,99457
20140430,42,10554
20140430,43,11040
20140430,44,17214
20140430,45,14659
20140430,46,14903
20140430,47,20820
20140430,48,26306
20140430,49,4463
20140430,99,401465
20140501,11,74197
20140501,26,26350
20140501,27,18793
20140501,28,23507
20140501,29,11717
20140501,30,13022
20140501,31,10426
20140501,41,104062
20140501,42,10033
20140501,43,11794
20140501,44,18060
20140501,45,14877
20140501,46,15070
20140501,47,20088
20140501,48,25281
20140501,49,4461
20140501,99,401935
20140502,11,94103
20140502,26,32726
20140502,27,21154
20140502,28,27423
20140502,29,13167
20140502,30,14449
20140502,31,12206
20140502,41,121129
20140502,42,12427
20140502,43,13312
20140502,44,20677
20140502,45,17620
20140502,46,17288
20140502,47,23557
20140502,48,30659
20140502,49,5349
20140502,99,477521
20140503,11,83398
20140503,26,30363
20140503,27,21644
20140503,28,26241
20140503,29,13486
20140503,30,14915
20140503,31,11818
20140503,41,112163
20140503,42,11142
20140503,43,12261
20140503,44,18585
20140503,45,15771
20140503,46,15494
20140503,47,21479
20140503,48,28079
20140503,49,4743
20140503,99,441828
20140504,11,10335
20140504,26,4996
20140504,27,3185
20140504,28,5149
20140504,29,2824
20140504,30,3653
20140504,31,2448
20140504,41,22282
20140504,42,1657
20140504,43,3143
20140504,44,4417
20140504,45,3242
20140504,46,4847
20140504,47,3842
20140504,48,5101
20140504,49,1834
20140504,99,83009
20140505,11,14774
20140505,26,8921
20140505,27,6919
20140505,28,6996
20140505,29,4528
20140505,30,5501
20140505,31,4355
20140505,41,30515
20140505,42,2871
20140505,43,5514
20140505,44,6551
20140505,45,5351
20140505,46,7459
20140505,47,7176
20140505,48,9254
20140505,49,2644
20140505,99,129403
20140506,11,19962
20140506,26,11171
20140506,27,9209
20140506,28,9164
20140506,29,5781
20140506,30,7297
20140506,31,5601
20140506,41,42114
20140506,42,3747
20140506,43,6281
20140506,44,9344
20140506,45,6927
20140506,46,9142
20140506,47,9149
20140506,48,11571
20140506,49,2931
20140506,99,169475
20140507,11,129860
20140507,26,47646
20140507,27,30737
20140507,28,38096
20140507,29,19434
20140507,30,20372
20140507,31,17488
20140507,41,169586
20140507,42,18019
20140507,43,18933
20140507,44,30603
20140507,45,25764
20140507,46,25292
20140507,47,35629
20140507,48,45821
20140507,49,7725
20140507,99,681370
20140508,11,72835
20140508,26,28566
20140508,27,19919
20140508,28,22577
20140508,29,11959
20140508,30,13226
20140508,31,10894
20140508,41,98883
20140508,42,10901
20140508,43,11885
20140508,44,19336
20140508,45,16167
20140508,46,16993
20140508,47,22030
20140508,48,26583
20140508,49,5290
20140508,99,408255
20140509,11,77660
20140509,26,29999
20140509,27,19684
20140509,28,22987
20140509,29,11731
20140509,30,13320
20140509,31,11002
20140509,41,101286
20140509,42,11084
20140509,43,11926
20140509,44,18615
20140509,45,16215
20140509,46,16498
20140509,47,22060
20140509,48,27532
20140509,49,5040
20140509,99,416834
20140510,11,76931
20140510,26,29605
20140510,27,21060
20140510,28,23405
20140510,29,12625
20140510,30,14171
20140510,31,11111
20140510,41,105250
20140510,42,10258
20140510,43,11783
20140510,44,17962
20140510,45,14867
20140510,46,15485
20140510,47,20496
20140510,48,27261
20140510,49,4883
20140510,99,417387
20140511,11,8091
20140511,26,3831
20140511,27,2996
20140511,28,4109
20140511,29,2726
20140511,30,3838
20140511,31,2519
20140511,41,20157
20140511,42,1389
20140511,43,3211
20140511,44,4107
20140511,45,3175
20140511,46,4614
20140511,47,3181
20140511,48,4092
20140511,49,1639
20140511,99,73735
20140512,11,104703
20140512,26,38957
20140512,27,26430
20140512,28,31719
20140512,29,15715
20140512,30,17916
20140512,31,14083
20140512,41,139643
20140512,42,15338
20140512,43,16470
20140512,44,25858
20140512,45,22119
20140512,46,21973
20140512,47,30071
20140512,48,36738
20140512,49,6592
20140512,99,564608
20140513,11,68218
20140513,26,26471
20140513,27,17284
20140513,28,21130
20140513,29,10939
20140513,30,12318
20140513,31,9377
20140513,41,92738
20140513,42,10172
20140513,43,11133
20140513,44,17504
20140513,45,14695
20140513,46,14853
20140513,47,19274
20140513,48,24074
20140513,49,4561
20140513,99,374930
20140514,11,68323
20140514,26,26414
20140514,27,17317
20140514,28,20529
20140514,29,10536
20140514,30,11756
20140514,31,9567
20140514,41,89943
20140514,42,9629
20140514,43,10429
20140514,44,16488
20140514,45,13762
20140514,46,14614
20140514,47,18923
20140514,48,23933
20140514,49,4814
20140514,99,367172
20140515,11,68014
20140515,26,26475
20140515,27,17001
20140515,28,20798
20140515,29,10685
20140515,30,11978
20140515,31,9642
20140515,41,91974
20140515,42,9888
20140515,43,10968
20140515,44,17505
20140515,45,14636
20140515,46,14935
20140515,47,19486
20140515,48,23827
20140515,49,4531
20140515,99,372532
20140516,11,75198
20140516,26,28127
20140516,27,18131
20140516,28,22367
20140516,29,11132
20140516,30,12678
20140516,31,9761
20140516,41,98840
20140516,42,10502
20140516,43,11399
20140516,44,17793
20140516,45,15100
20140516,46,14641
20140516,47,20126
20140516,48,25198
20140516,49,4807
20140516,99,396003
20140517,11,69860
20140517,26,25768
20140517,27,17596
20140517,28,21282
20140517,29,11262
20140517,30,12774
20140517,31,9184
20140517,41,94985
20140517,42,9424
20140517,43,10589
20140517,44,16242
20140517,45,13220
20140517,46,13465
20140517,47,17630
20140517,48,22867
20140517,49,4222
20140517,99,370567
20140518,11,9120
20140518,26,4280
20140518,27,2744
20140518,28,5004
20140518,29,2591
20140518,30,3527
20140518,31,2304
20140518,41,20627
20140518,42,1585
20140518,43,2876
20140518,44,3885
20140518,45,3021
20140518,46,4523
20140518,47,3311
20140518,48,4361
20140518,49,1651
20140518,99,75475
20140519,11,101879
20140519,26,36684
20140519,27,24187
20140519,28,31240
20140519,29,15804
20140519,30,17533
20140519,31,12848
20140519,41,137508
20140519,42,14193
20140519,43,15468
20140519,44,24815
20140519,45,20951
20140519,46,20318
20140519,47,27022
20140519,48,34073
20140519,49,6588
20140519,99,541426
20140520,11,68942
20140520,26,24287
20140520,27,16957
20140520,28,21163
20140520,29,10830
20140520,30,12422
20140520,31,8766
20140520,41,94855
20140520,42,9872
20140520,43,10885
20140520,44,17669
20140520,45,14704
20140520,46,15137
20140520,47,18942
20140520,48,23163
20140520,49,4766
20140520,99,373571
